Date,City,Air_Quality_Index,Particulate_Matter_2.5,Particulate_Matter_10,Nitrogen_Dioxide,Sulphur_Dioxide,Carbon_Monoxide,Ozone,Temperature_Celsius,Humidity,Wind_Speed,Source_of_Pollution,Latitude,Longitude
8/9/2023,New York,52,11.9,61.9,26.4,2.6,1.4,87.1,34.8,34,1.9,Traffic,40.7128,-74.006
8/9/2023,Los Angeles,126,27,98.6,15,3.2,1.3,71.5,-9.1,95,4.7,Traffic,34.0522,-118.2437
8/9/2023,Chicago,164,24,24.7,14.7,4.4,0.7,91.3,30.3,63,6.8,Residential,41.8781,-87.6298
8/9/2023,Houston,74,28.3,42.7,18.1,7.4,1.9,76.2,2.9,70,7.7,Residential,29.7604,-95.3698
8/9/2023,Phoenix,186,23,63.9,27.3,1,0.9,62.2,35.7,64,2.7,Industrial,33.4484,-112.074
8/9/2023,Philadelphia,158,29.3,70.3,13.6,9.8,1,49.4,-9.6,35,6.9,Residential,39.9526,-75.1652
8/9/2023,San Antonio,108,12.1,81.5,33.8,8.1,0.9,92.4,35.1,88,8.8,Residential,29.4241,-98.4936
8/9/2023,San Diego,181,39.5,51.9,31.4,1.1,0.2,69,28.9,98,4.4,Residential,32.7157,-117.1611
8/9/2023,Dallas,53,25,58.8,33.1,5,1.7,80.8,9.2,86,7.4,Industrial,32.7767,-96.797
8/9/2023,San Jose,114,40.1,74.9,33.7,3.3,0.9,42.2,3.4,60,2.2,Residential,37.3382,-121.8863
8/10/2023,New York,85,13,62.8,15,8.2,0.3,29.9,13.6,95,6,Industrial,40.7128,-74.006
8/10/2023,Los Angeles,168,19.3,23.8,21.4,1.3,0.8,77.6,29,45,8.3,Industrial,34.0522,-118.2437
8/10/2023,Chicago,155,5.2,10.2,35.7,2.6,1.7,97.2,3.3,39,6.7,Industrial,41.8781,-87.6298
8/10/2023,Houston,161,43.7,87.8,33.1,6.4,0.5,45.7,11.9,88,7.5,Residential,29.7604,-95.3698
8/10/2023,Phoenix,110,46.3,53.7,41.8,6.3,1.7,87.4,25.1,38,5.6,Residential,33.4484,-112.074
8/10/2023,Philadelphia,98,26.5,46.7,46.9,1.4,1.6,48.3,-8.6,44,8.2,Traffic,39.9526,-75.1652
8/10/2023,San Antonio,99,20.9,30.9,42.2,7.5,0.3,44,11.1,32,9.4,Residential,29.4241,-98.4936
8/10/2023,San Diego,172,26.4,19.1,16,8.6,0.8,38.1,-1.3,77,1.6,Traffic,32.7157,-117.1611
8/10/2023,Dallas,101,39,86.1,43.9,2.4,1.6,21.6,-0.3,99,9,Industrial,32.7767,-96.797
8/10/2023,San Jose,50,44.1,59.9,35,2.2,1.1,25.8,-9.4,88,7.6,Residential,37.3382,-121.8863
8/11/2023,New York,128,40,48,50,7.1,0.6,83.2,34.9,45,2,Industrial,40.7128,-74.006
8/11/2023,Los Angeles,172,11.4,86.4,44.1,5.2,0.3,49,35,72,7.7,Residential,34.0522,-118.2437
8/11/2023,Chicago,58,13.1,78.2,27.6,3.8,1.4,75.7,15.6,77,1.3,Residential,41.8781,-87.6298
8/11/2023,Houston,168,9.1,16.3,39.9,6.2,1.3,21.8,37.1,48,8.1,Traffic,29.7604,-95.3698
8/11/2023,Phoenix,160,8.4,59.9,13.8,7.2,0.3,90.1,-0.2,84,3.5,Residential,33.4484,-112.074
8/11/2023,Philadelphia,179,16.6,80.4,16.9,7.7,0.4,43.8,1.2,62,1.5,Industrial,39.9526,-75.1652
8/11/2023,San Antonio,93,7.7,11.5,7.8,3.2,1.2,51.3,18.6,56,9.3,Traffic,29.4241,-98.4936
8/11/2023,San Diego,153,10.1,49.4,13.6,1.8,0.9,42.2,-5.3,99,2.5,Industrial,32.7157,-117.1611
8/11/2023,Dallas,113,25.8,17.5,36,7.7,1.8,30.4,4.6,54,7.9,Industrial,32.7767,-96.797
8/11/2023,San Jose,166,25.4,69,41.4,1.5,1.1,43.2,5.4,99,7.8,Traffic,37.3382,-121.8863
8/12/2023,New York,191,39.4,22.3,17.7,9.3,1.6,22.7,19.1,59,0.7,Traffic,40.7128,-74.006
8/12/2023,Los Angeles,117,41.8,95.3,45.4,9.5,1.8,85.4,31.7,75,1,Traffic,34.0522,-118.2437
8/12/2023,Chicago,198,26.2,55.7,26.2,8.2,0.8,48.9,21.8,83,6.1,Residential,41.8781,-87.6298
8/12/2023,Houston,87,34.2,28.7,29.3,6.2,0.9,75.7,37.5,73,7.7,Industrial,29.7604,-95.3698
8/12/2023,Phoenix,138,27.2,45.3,12.4,4.4,1.2,21.1,12.1,25,4.9,Traffic,33.4484,-112.074
8/12/2023,Philadelphia,172,21.3,26,36.6,7.5,1.7,43.7,28.8,66,3.3,Industrial,39.9526,-75.1652
8/12/2023,San Antonio,192,25.1,25.1,15.6,5.5,1,26.1,16.1,89,3.6,Industrial,29.4241,-98.4936
8/12/2023,San Diego,197,47.3,77.1,11.6,2.3,1.3,54.1,35.1,34,4.2,Residential,32.7157,-117.1611
8/12/2023,Dallas,123,16.1,35,37.3,3.4,1.8,79.2,15.7,40,1.1,Industrial,32.7767,-96.797
8/12/2023,San Jose,183,8.2,72.7,39.3,2.1,0.9,93.7,-5.2,79,1.8,Residential,37.3382,-121.8863
8/13/2023,New York,86,9,73.3,42.7,5.2,1.3,99.5,33.8,82,9,Traffic,40.7128,-74.006
8/13/2023,Los Angeles,97,19.8,14,9.7,9.9,1.9,65.6,17,73,2.9,Residential,34.0522,-118.2437
8/13/2023,Chicago,131,33.5,84.8,16.1,3.8,0.1,67.4,19.1,60,5.9,Industrial,41.8781,-87.6298
8/13/2023,Houston,128,8.6,77.9,14.3,4.5,1.6,54.2,21.1,97,6.3,Traffic,29.7604,-95.3698
8/13/2023,Phoenix,136,29.3,77.5,42.8,3.5,1,73.5,20.9,56,0.6,Traffic,33.4484,-112.074
8/13/2023,Philadelphia,159,43.6,15.8,47.9,6.5,0.9,50.2,23.2,63,7.9,Traffic,39.9526,-75.1652
8/13/2023,San Antonio,84,30.8,46.4,38.5,1.1,1.6,71.6,28,44,9.1,Industrial,29.4241,-98.4936
8/13/2023,San Diego,100,48.5,54,48.5,9.2,1.5,20.9,21.3,64,1.7,Residential,32.7157,-117.1611
8/13/2023,Dallas,123,5.2,59.3,5.8,9.4,1.5,52.3,25.3,26,1.9,Residential,32.7767,-96.797
8/13/2023,San Jose,182,10.9,52.6,18.9,3.6,1.5,91.4,22.5,21,7.5,Residential,37.3382,-121.8863
8/14/2023,New York,145,44.6,55.7,29,6,0.8,76.1,37.8,45,8.2,Industrial,40.7128,-74.006
8/14/2023,Los Angeles,143,7.2,33.2,18.4,6.7,1.7,94.1,10,74,7.8,Residential,34.0522,-118.2437
8/14/2023,Chicago,102,36.3,96.1,23.2,4.5,1.2,63.6,15,83,2.4,Traffic,41.8781,-87.6298
8/14/2023,Houston,108,48.9,70.3,25.3,7.2,1.1,97.1,38,22,6.3,Industrial,29.7604,-95.3698
8/14/2023,Phoenix,59,10.3,98.1,8,2.4,1,65.2,38.4,42,5.6,Traffic,33.4484,-112.074
8/14/2023,Philadelphia,180,49.4,95.5,42.2,5.8,1.3,67.8,-6.6,27,2.4,Residential,39.9526,-75.1652
8/14/2023,San Antonio,119,31.6,53.3,27.5,8.8,1.7,50.4,29.7,57,1.6,Residential,29.4241,-98.4936
8/14/2023,San Diego,126,33.4,47.9,28.4,5.1,1.8,24.5,36.2,90,9.8,Industrial,32.7157,-117.1611
8/14/2023,Dallas,188,15.5,89.6,24.8,2.6,0.7,55.5,-6.9,39,5.7,Residential,32.7767,-96.797
8/14/2023,San Jose,67,31.8,29.7,39.7,6.4,1.5,66.8,20.5,29,5,Industrial,37.3382,-121.8863
8/15/2023,New York,66,43.2,74.9,22.2,3.5,0.8,34.6,6.7,64,1.7,Industrial,40.7128,-74.006
8/15/2023,Los Angeles,192,23.9,86.5,25.6,3.3,1.7,20.8,24.7,64,6.5,Industrial,34.0522,-118.2437
8/15/2023,Chicago,95,33.3,57.7,5.4,1.6,1,42.7,1.4,91,9.6,Residential,41.8781,-87.6298
8/15/2023,Houston,75,22.3,98.6,5.9,8.1,1.8,61,11.6,62,8.9,Industrial,29.7604,-95.3698
8/15/2023,Phoenix,165,40,82.9,36.3,6.1,1.9,79.9,13.1,96,0.6,Residential,33.4484,-112.074
8/15/2023,Philadelphia,54,15.7,51.8,31.2,3.3,1.9,93.8,25.2,87,1.7,Traffic,39.9526,-75.1652
8/15/2023,San Antonio,195,35.7,59,24.9,8.8,1.5,85.7,22.2,55,1.5,Traffic,29.4241,-98.4936
8/15/2023,San Diego,152,7.8,25.5,8.1,9.3,0.7,74.5,19.7,43,4.2,Traffic,32.7157,-117.1611
8/15/2023,Dallas,159,22.9,41.5,17.3,3.1,0.6,36.1,-2.4,34,3,Traffic,32.7767,-96.797
8/15/2023,San Jose,67,24.5,80.3,15.5,6.2,0.9,88.2,8.9,99,5.9,Industrial,37.3382,-121.8863
8/16/2023,New York,72,27.3,88.3,9.2,9.8,0.2,74.3,33.8,69,6.1,Industrial,40.7128,-74.006
8/16/2023,Los Angeles,108,13.7,99.1,18.1,5.6,0.7,86.9,-8.8,58,3.4,Industrial,34.0522,-118.2437
8/16/2023,Chicago,102,36.6,65.4,45.2,8.6,2,48.5,26.3,99,3.8,Traffic,41.8781,-87.6298
8/16/2023,Houston,62,17,27.8,13.6,1.7,1.2,75,-2.7,47,2.9,Industrial,29.7604,-95.3698
8/16/2023,Phoenix,97,46.8,85.5,37.3,2.5,1.8,75.5,27.7,66,3.3,Traffic,33.4484,-112.074
8/16/2023,Philadelphia,67,29,47.3,24.7,6.6,1,79.5,27.8,35,1.1,Traffic,39.9526,-75.1652
8/16/2023,San Antonio,54,43.9,69.8,35.5,1.6,1.5,32,23.3,49,7.7,Traffic,29.4241,-98.4936
8/16/2023,San Diego,150,19,22.8,9.5,9.3,1.6,45.8,10.2,47,3.8,Traffic,32.7157,-117.1611
8/16/2023,Dallas,79,25.7,63.7,22.1,4.5,0.8,87.6,37.9,51,4,Industrial,32.7767,-96.797
8/16/2023,San Jose,160,47.6,37.8,41.2,5.7,1.3,92.9,28.6,96,2.1,Traffic,37.3382,-121.8863
8/17/2023,New York,186,17.9,87.1,9.6,7.7,1.6,69.6,6.2,29,1.7,Traffic,40.7128,-74.006
8/17/2023,Los Angeles,89,32.6,29.7,13.3,8.6,0.8,38,24.6,27,5.6,Industrial,34.0522,-118.2437
8/17/2023,Chicago,118,21,45.6,20,4.5,1,72.5,20.2,92,5.4,Traffic,41.8781,-87.6298
8/17/2023,Houston,144,21.3,56.7,11.1,1.5,1.2,86.2,19.2,89,8.6,Residential,29.7604,-95.3698
8/17/2023,Phoenix,122,37.2,75.9,17.6,3.9,0.5,88,-3.8,78,3.9,Industrial,33.4484,-112.074
8/17/2023,Philadelphia,76,20.5,46.2,6.8,8.1,0.9,95.8,30,51,1.9,Residential,39.9526,-75.1652
8/17/2023,San Antonio,113,40.1,82.7,20,6.8,0.2,85.1,10.5,64,4.6,Residential,29.4241,-98.4936
8/17/2023,San Diego,73,24.1,11.8,11.2,9.6,0.7,71.8,16.6,49,4.6,Residential,32.7157,-117.1611
8/17/2023,Dallas,155,9.3,53.9,9.4,2.5,0.6,99,28.4,80,6.2,Traffic,32.7767,-96.797
8/17/2023,San Jose,97,38.3,44.2,15.8,7.2,0.1,68.5,-5.1,76,1.2,Industrial,37.3382,-121.8863
8/18/2023,New York,183,17.8,46.4,9.5,8,1.2,54.5,12.4,47,4.5,Industrial,40.7128,-74.006
8/18/2023,Los Angeles,118,8.3,23.4,32.3,2.3,1,41.5,8.1,86,8.6,Industrial,34.0522,-118.2437
8/18/2023,Chicago,162,30.9,78.1,27,2.3,1.3,79.6,31.8,52,1,Industrial,41.8781,-87.6298
8/18/2023,Houston,104,35,96.6,5.5,7.6,0.4,60.8,11.2,40,4.4,Industrial,29.7604,-95.3698
8/18/2023,Phoenix,197,28.5,24.2,21.9,1.5,0.8,51,-9.4,77,4.3,Traffic,33.4484,-112.074
8/18/2023,Philadelphia,75,19.9,79.1,19.2,6.8,0.7,44.1,-5.7,21,6.2,Traffic,39.9526,-75.1652
8/18/2023,San Antonio,179,5.3,17.7,8.7,7.5,0.3,71.9,23.4,38,4.6,Residential,29.4241,-98.4936
8/18/2023,San Diego,97,13.3,48.8,19.8,4.2,1.6,84.1,14.8,39,4.1,Residential,32.7157,-117.1611
8/18/2023,Dallas,103,12.2,53.4,39.2,2.3,1.4,56.1,2.7,80,3.4,Residential,32.7767,-96.797
8/18/2023,San Jose,114,33.8,19.7,18,4.5,0.7,75.3,22.8,73,6.3,Residential,37.3382,-121.8863
8/19/2023,New York,88,24.7,34.9,36.1,9.2,0.7,97.8,17.9,45,9.3,Residential,40.7128,-74.006
8/19/2023,Los Angeles,127,48.3,43.7,48.2,1.2,1.2,63,-0.3,69,8,Traffic,34.0522,-118.2437
8/19/2023,Chicago,121,30.1,76.3,34.9,5.4,2,24.2,28.5,42,1.4,Industrial,41.8781,-87.6298
8/19/2023,Houston,135,32.7,57.9,10.4,2.3,0.1,23.6,29.4,24,8.7,Industrial,29.7604,-95.3698
8/19/2023,Phoenix,145,16.7,74.4,29.5,5.9,0.4,62.8,0.3,92,2.1,Traffic,33.4484,-112.074
8/19/2023,Philadelphia,58,29.6,58,33.2,10,0.5,87.1,-7.5,75,7.2,Traffic,39.9526,-75.1652
8/19/2023,San Antonio,94,8.1,18.7,39.7,4.3,2,61.8,-9.1,78,9.9,Residential,29.4241,-98.4936
8/19/2023,San Diego,75,25.5,60.2,19.2,9.6,1.6,39.5,25.5,29,3.8,Residential,32.7157,-117.1611
8/19/2023,Dallas,93,7.2,74.9,6.2,5.1,0.5,35.5,39.7,99,5.6,Residential,32.7767,-96.797
8/19/2023,San Jose,98,18.1,91.3,21.3,9.3,1.6,98.2,35.4,29,6.3,Traffic,37.3382,-121.8863
8/20/2023,New York,84,33.4,69.7,34.3,7.5,1.3,78.2,38.8,39,0.6,Traffic,40.7128,-74.006
8/20/2023,Los Angeles,115,25.9,21.1,34.1,1.1,0.1,22.3,-1.8,65,9.3,Traffic,34.0522,-118.2437
8/20/2023,Chicago,150,6.1,96,12.9,5.3,0.6,44.3,-7.2,75,3.1,Residential,41.8781,-87.6298
8/20/2023,Houston,152,40.6,33.7,18.6,3.8,1.8,83.2,22,79,5.7,Traffic,29.7604,-95.3698
8/20/2023,Phoenix,75,24.3,86.3,16.2,9.2,1.4,95.5,3.9,95,9.8,Industrial,33.4484,-112.074
8/20/2023,Philadelphia,136,44.7,47.7,37.6,6.4,0.7,36.6,18.6,82,9.8,Industrial,39.9526,-75.1652
8/20/2023,San Antonio,58,46.7,53.8,33.1,7.9,1.1,36.9,-0.9,94,6.7,Traffic,29.4241,-98.4936
8/20/2023,San Diego,97,31.3,47.2,45.8,3.1,1.7,90.8,16.2,40,3.2,Traffic,32.7157,-117.1611
8/20/2023,Dallas,79,17.6,82.8,35.7,5.8,0.4,55.2,19.3,28,4.5,Residential,32.7767,-96.797
8/20/2023,San Jose,167,49.5,99.1,19.3,9.3,0.4,75,13.5,98,2.4,Industrial,37.3382,-121.8863
8/21/2023,New York,108,29.6,47.9,39.2,4.4,1.4,68.4,39.8,61,2.9,Industrial,40.7128,-74.006
8/21/2023,Los Angeles,65,24.8,49.9,43.2,1.5,1.4,84.5,20.4,43,5.8,Traffic,34.0522,-118.2437
8/21/2023,Chicago,106,31.7,80.7,23,2.6,1.9,62.8,13.1,66,3.8,Industrial,41.8781,-87.6298
8/21/2023,Houston,123,37.9,58.2,16.8,4.4,1,47.2,14.9,74,5.4,Industrial,29.7604,-95.3698
8/21/2023,Phoenix,71,23.5,29,44.8,7.2,0.3,32,34.9,46,9.7,Industrial,33.4484,-112.074
8/21/2023,Philadelphia,140,23.3,53.3,27,6.1,1.1,30.2,19.4,54,8.8,Traffic,39.9526,-75.1652
8/21/2023,San Antonio,72,30.5,22.9,5.9,3,1.2,57.6,4.5,38,8.2,Residential,29.4241,-98.4936
8/21/2023,San Diego,62,28.1,99.3,6.7,8.3,1.9,70.8,22.2,80,4.1,Industrial,32.7157,-117.1611
8/21/2023,Dallas,170,11.8,90.5,23.4,7.5,1.8,79.3,26.8,30,9.4,Residential,32.7767,-96.797
8/21/2023,San Jose,137,34.1,73.8,48.5,5.1,1.6,57.4,39.1,76,8.3,Industrial,37.3382,-121.8863
8/22/2023,New York,148,5,13.6,5.6,2.6,0.6,88.4,8.4,68,5.3,Residential,40.7128,-74.006
8/22/2023,Los Angeles,149,26.5,71,19,7.2,1.3,88.3,3,97,4.8,Industrial,34.0522,-118.2437
8/22/2023,Chicago,150,32.7,75.3,35.7,6.2,0.3,65,-1.5,89,8.2,Traffic,41.8781,-87.6298
8/22/2023,Houston,107,14.4,93.2,29.1,6.4,0.7,42.6,35.4,77,9.1,Industrial,29.7604,-95.3698
8/22/2023,Phoenix,174,32.8,77.7,14.8,5.7,1.1,55.3,32.1,57,7.7,Residential,33.4484,-112.074
8/22/2023,Philadelphia,108,26.5,51.3,23.4,2.9,0.3,96,20.6,97,1.7,Traffic,39.9526,-75.1652
8/22/2023,San Antonio,145,7.4,61.1,15.9,6.7,0.7,50.5,23.5,65,9.4,Industrial,29.4241,-98.4936
8/22/2023,San Diego,106,16.1,78.6,15.2,7.3,1.3,25.9,18.7,24,7.4,Residential,32.7157,-117.1611
8/22/2023,Dallas,199,24.8,56,6.6,4.9,0.9,39.9,32.8,56,6.2,Traffic,32.7767,-96.797
8/22/2023,San Jose,185,46,68.8,14.6,8.6,1.9,26.9,12,97,3.9,Industrial,37.3382,-121.8863
8/23/2023,New York,156,23.6,35.9,42.8,5.5,0.8,59.6,-7.7,97,6.2,Residential,40.7128,-74.006
8/23/2023,Los Angeles,112,12.5,31.5,33,9.9,1.6,41.9,-3.4,92,3.8,Industrial,34.0522,-118.2437
8/23/2023,Chicago,173,12.5,51,18.9,7.2,1.3,94.4,26.8,67,0.7,Industrial,41.8781,-87.6298
8/23/2023,Houston,63,37.2,69.9,31.9,1.6,1.3,31.7,10.9,74,1.9,Traffic,29.7604,-95.3698
8/23/2023,Phoenix,53,40.3,10.9,41.9,2.8,1.1,29.5,37.6,29,9.1,Residential,33.4484,-112.074
8/23/2023,Philadelphia,164,36.9,43.9,28.9,9.5,0.5,44.4,22.6,56,4.8,Traffic,39.9526,-75.1652
8/23/2023,San Antonio,74,43.8,46.9,17.8,6.9,0.4,53.2,11.4,84,6.5,Residential,29.4241,-98.4936
8/23/2023,San Diego,92,40.2,18.6,10.1,7.3,0.9,84.1,6.9,81,1.8,Traffic,32.7157,-117.1611
8/23/2023,Dallas,122,27.9,47.9,48.8,8.6,1.2,57.7,-2.3,45,3.3,Industrial,32.7767,-96.797
8/23/2023,San Jose,137,5.1,87.6,35.1,1.3,1.5,99,26,57,7.2,Industrial,37.3382,-121.8863
8/24/2023,New York,101,40.6,28.4,49.5,1.6,1.1,99.4,17.4,68,9.9,Traffic,40.7128,-74.006
8/24/2023,Los Angeles,89,7.3,51.3,31.5,9.9,0.9,29,-4.2,94,7.3,Residential,34.0522,-118.2437
8/24/2023,Chicago,165,8.2,18.9,13.1,2.8,0.4,57.3,-6.9,44,4.5,Industrial,41.8781,-87.6298
8/24/2023,Houston,191,46.8,68.3,41.5,5.9,1.1,93.8,27.2,73,2.7,Residential,29.7604,-95.3698
8/24/2023,Phoenix,89,28.1,46.5,13.5,5.3,1.8,20.6,2.7,61,3.4,Residential,33.4484,-112.074
8/24/2023,Philadelphia,61,20.1,76.5,42.6,1.3,0.7,62.3,-5.6,58,2.4,Industrial,39.9526,-75.1652
8/24/2023,San Antonio,109,49.2,68.5,16.4,9.2,0.5,64.5,11.1,93,3.4,Residential,29.4241,-98.4936
8/24/2023,San Diego,197,44.2,48,21.2,6.1,1.3,40.6,23.6,69,9.5,Residential,32.7157,-117.1611
8/24/2023,Dallas,65,29.8,63.8,40.8,4.8,0.4,24.1,3.2,70,7.1,Residential,32.7767,-96.797
8/24/2023,San Jose,58,15.2,99,8.6,4.7,0.6,68.8,10.3,22,1.6,Residential,37.3382,-121.8863
8/25/2023,New York,171,12.3,53.9,28.3,7,1.2,66.2,2,90,9.5,Traffic,40.7128,-74.006
8/25/2023,Los Angeles,63,17.5,43,43.2,1.1,0.7,61.9,-4.6,81,0.9,Industrial,34.0522,-118.2437
8/25/2023,Chicago,118,17.3,19.1,21.4,7.8,0.5,51.2,23.2,34,2.9,Traffic,41.8781,-87.6298
8/25/2023,Houston,145,20.9,33.3,16,2.4,0.9,64.7,4,51,3.1,Residential,29.7604,-95.3698
8/25/2023,Phoenix,57,44.2,67.4,5.5,4.1,1.4,85,26.7,78,8.9,Residential,33.4484,-112.074
8/25/2023,Philadelphia,138,48.2,41.4,10.2,5.8,0.8,52.5,11.7,47,2.3,Residential,39.9526,-75.1652
8/25/2023,San Antonio,126,49.8,51.3,23.1,6.8,1.7,79.3,-8.5,28,1.5,Traffic,29.4241,-98.4936
8/25/2023,San Diego,57,29,64.5,9.1,4.6,0.7,60.4,7,78,5,Traffic,32.7157,-117.1611
8/25/2023,Dallas,141,45.9,70.1,17.9,8.2,0.5,71.5,29.9,58,9.6,Industrial,32.7767,-96.797
8/25/2023,San Jose,145,45.5,85.9,19.8,6.9,0.3,45.4,31.6,65,8.9,Industrial,37.3382,-121.8863
8/26/2023,New York,167,43.2,69.3,48.7,7.3,1,90.7,-2.1,32,4.8,Residential,40.7128,-74.006
8/26/2023,Los Angeles,62,11.4,68.8,12.2,9.3,1.7,38.7,25,77,0.6,Residential,34.0522,-118.2437
8/26/2023,Chicago,105,30.9,98.8,41.5,4.8,1.8,80.4,17.8,87,3.1,Traffic,41.8781,-87.6298
8/26/2023,Houston,128,12.6,49.4,47.8,5,0.9,21.7,7.6,98,1.1,Traffic,29.7604,-95.3698
8/26/2023,Phoenix,74,35.4,92,45.1,8.2,1.1,64.7,14,51,6.7,Industrial,33.4484,-112.074
8/26/2023,Philadelphia,197,39.1,90.2,8.1,9.3,2,42,0,91,0.9,Traffic,39.9526,-75.1652
8/26/2023,San Antonio,58,12.4,74.6,48.5,3,1.8,20.6,13,69,4.8,Residential,29.4241,-98.4936
8/26/2023,San Diego,65,16.8,23.9,31.6,5.5,0.9,88.4,12.4,66,7.4,Residential,32.7157,-117.1611
8/26/2023,Dallas,147,13.5,59.8,24.1,2.1,2,48.1,-2.7,94,9.9,Industrial,32.7767,-96.797
8/26/2023,San Jose,118,40.9,92.6,36.9,9.3,1.5,47,-1.6,63,6.2,Residential,37.3382,-121.8863
8/27/2023,New York,196,21.6,81.8,45.9,8.8,0.2,82,-1.9,33,2.8,Traffic,40.7128,-74.006
8/27/2023,Los Angeles,80,40.3,71.1,44.9,7.5,0.5,77,-1.6,61,7.1,Industrial,34.0522,-118.2437
8/27/2023,Chicago,53,29.7,87.4,43.4,7.6,0.8,54.6,-8.7,91,5.8,Industrial,41.8781,-87.6298
8/27/2023,Houston,152,35.7,20.3,45.5,5.2,0.9,75.7,32.2,38,2.1,Industrial,29.7604,-95.3698
8/27/2023,Phoenix,89,21.1,37,43.5,8,1.7,85.3,22.3,77,2.5,Residential,33.4484,-112.074
8/27/2023,Philadelphia,147,38.8,35.3,18.6,2.6,0.8,46.7,8.9,79,2.5,Industrial,39.9526,-75.1652
8/27/2023,San Antonio,119,26.5,53.3,15.4,3.3,0.4,29.1,-6.6,88,3.9,Traffic,29.4241,-98.4936
8/27/2023,San Diego,82,22.8,42.6,23.4,5.8,0.4,53.3,0.1,32,8.7,Residential,32.7157,-117.1611
8/27/2023,Dallas,115,48.1,53.5,39.9,3.5,1.4,83.3,13.6,98,7,Traffic,32.7767,-96.797
8/27/2023,San Jose,195,25.5,40.2,36.1,3.5,0.3,60.2,29.2,42,0.7,Traffic,37.3382,-121.8863
8/28/2023,New York,78,48.7,67.7,46.6,5.5,0.3,41.9,-5,75,6.6,Industrial,40.7128,-74.006
8/28/2023,Los Angeles,143,28.6,12.7,37.6,8,0.6,84.2,24.9,67,4.8,Traffic,34.0522,-118.2437
8/28/2023,Chicago,85,25.6,19.6,21.4,1.6,0.2,28.2,22.1,73,2,Industrial,41.8781,-87.6298
8/28/2023,Houston,196,18.9,45.1,13.3,7.5,1.9,67.8,7.9,92,5.8,Traffic,29.7604,-95.3698
8/28/2023,Phoenix,193,10.2,21.6,24.3,3.2,1.8,74.9,8.4,93,8.4,Traffic,33.4484,-112.074
8/28/2023,Philadelphia,129,14.4,17.2,42,7.1,1.7,61,30.6,63,2.7,Residential,39.9526,-75.1652
8/28/2023,San Antonio,73,16,17.6,37.2,9,1.8,53.1,-4.3,94,1,Residential,29.4241,-98.4936
8/28/2023,San Diego,84,22.9,80.6,43.8,2.1,1.3,25.2,-9.9,56,7.4,Industrial,32.7157,-117.1611
8/28/2023,Dallas,107,8.1,93.7,29.8,1.5,1.5,40.4,-2.8,85,8.3,Traffic,32.7767,-96.797
8/28/2023,San Jose,153,11.3,79.2,15.4,8.6,0.7,89.9,34.7,92,2.7,Residential,37.3382,-121.8863
8/29/2023,New York,120,19.4,29.8,29.5,8.7,0.9,69.1,5.8,75,4.3,Residential,40.7128,-74.006
8/29/2023,Los Angeles,55,15.6,73.7,9,7.9,1.5,57.5,-7.1,64,6.4,Traffic,34.0522,-118.2437
8/29/2023,Chicago,176,32.8,83,28.1,5.7,0.4,97,-1.7,33,5.6,Industrial,41.8781,-87.6298
8/29/2023,Houston,107,5.2,65.6,32.7,6,0.2,97.6,16.9,89,9.3,Traffic,29.7604,-95.3698
8/29/2023,Phoenix,67,35,36.1,48.5,5.8,0.6,29,8,69,3.3,Traffic,33.4484,-112.074
8/29/2023,Philadelphia,84,15.2,72.5,22.8,8.4,0.9,20.8,19.4,71,9.6,Traffic,39.9526,-75.1652
8/29/2023,San Antonio,198,18.9,47.9,12.3,9.9,1.3,43.4,38.4,78,5.1,Industrial,29.4241,-98.4936
8/29/2023,San Diego,61,9.5,17.4,20.6,4.7,0.4,45.4,22.5,39,8,Traffic,32.7157,-117.1611
8/29/2023,Dallas,102,42.7,50.2,25.6,1.7,1.9,55.5,-7.9,50,6.7,Industrial,32.7767,-96.797
8/29/2023,San Jose,170,26.6,72.5,29,3.3,1.6,93.9,10.4,20,4.9,Residential,37.3382,-121.8863
8/30/2023,New York,68,38.1,84.7,19.3,2.5,1,45.6,16.5,26,5.7,Residential,40.7128,-74.006
8/30/2023,Los Angeles,131,16.9,35.5,21.4,4.9,0.3,38.8,30.6,40,4.3,Industrial,34.0522,-118.2437
8/30/2023,Chicago,148,15.1,63.4,29.9,9.9,0.1,93,14.2,61,8.4,Residential,41.8781,-87.6298
8/30/2023,Houston,144,6.6,30.8,40.5,8,0.8,35.2,-8.8,34,2.5,Residential,29.7604,-95.3698
8/30/2023,Phoenix,51,40.2,48.4,21.8,2,1.8,64.6,32.9,99,9.8,Residential,33.4484,-112.074
8/30/2023,Philadelphia,113,30.6,11,10.9,9.4,0.2,31.3,19.8,98,9.7,Traffic,39.9526,-75.1652
8/30/2023,San Antonio,183,44.5,52.8,35,8.9,0.4,68.3,-1,60,0.7,Industrial,29.4241,-98.4936
8/30/2023,San Diego,161,20.4,75.9,38.8,7.2,1,92.8,21.2,54,7.6,Traffic,32.7157,-117.1611
8/30/2023,Dallas,169,46.4,17.3,45.2,5.6,0.5,35.5,21,34,6.3,Residential,32.7767,-96.797
8/30/2023,San Jose,174,8.8,15.1,46.7,4.5,0.4,47.7,-8.1,49,5.2,Residential,37.3382,-121.8863
8/31/2023,New York,115,40.5,58.9,5.2,8.1,1.3,52.2,13.4,36,1.4,Industrial,40.7128,-74.006
8/31/2023,Los Angeles,109,18.9,16.7,22.8,4.4,0.9,64,35.6,59,7.8,Traffic,34.0522,-118.2437
